tilenum,TileFilePath,PosX,PosY,coordl,coordt,id
482,Graphics/tilesets/dirt.png,1343,256,40,40,80,
483,Graphics/tilesets/dirt.png,1311,256,40,40,80,
484,Graphics/tilesets/dirt.png,1279,256,40,40,80,
485,Graphics/tilesets/dirt.png,1247,256,40,40,80,
486,Graphics/tilesets/dirt.png,1215,256,40,40,80,
487,Graphics/tilesets/dirt.png,1183,256,40,40,80,
488,Graphics/tilesets/dirt.png,1151,256,40,40,80,
489,Graphics/tilesets/dirt.png,1119,256,40,40,80,
490,Graphics/tilesets/dirt.png,1087,256,40,40,80,
491,Graphics/tilesets/dirt.png,1055,256,40,40,80,
492,Graphics/tilesets/dirt.png,1023,256,40,40,80,
493,Graphics/tilesets/dirt.png,991,256,40,40,80,
494,Graphics/tilesets/dirt.png,959,256,40,40,80,
495,Graphics/tilesets/dirt.png,927,256,40,40,80,
496,Graphics/tilesets/dirt.png,895,256,40,40,80,
497,Graphics/tilesets/dirt.png,880,255,40,40,80,
498,Graphics/tilesets/dirt.png,767,272,40,80,85,
499,Graphics/tilesets/dirt.png,767,304,40,80,85,
500,Graphics/tilesets/dirt.png,767,336,40,80,85,
501,Graphics/tilesets/dirt.png,767,368,40,80,85,
502,Graphics/tilesets/dirt.png,767,400,40,80,85,
503,Graphics/tilesets/dirt.png,767,416,40,72,84,
504,Graphics/tilesets/dirt.png,768,384,40,72,84,
505,Graphics/tilesets/dirt.png,768,352,40,72,84,
506,Graphics/tilesets/dirt.png,768,320,40,72,84,
507,Graphics/tilesets/dirt.png,768,288,40,72,84,
508,Graphics/tilesets/dirt.png,767,288,40,72,84,
509,Graphics/tilesets/dirt.png,766,321,40,72,84,
510,Graphics/tilesets/dirt.png,767,352,40,72,84,
511,Graphics/tilesets/dirt.png,766,369,40,72,84,
512,Graphics/tilesets/dirt.png,767,385,40,72,84,
513,Graphics/tilesets/dirt.png,767,431,24,112,59,
514,Graphics/tilesets/dirt.png,1359,256,0,96,12,
515,Graphics/tilesets/dirt.png,1360,271,32,32,64,
516,Graphics/tilesets/dirt.png,1360,287,32,32,64,
517,Graphics/tilesets/dirt.png,1360,303,24,112,59,
518,Graphics/tilesets/dirt.png,1344,303,16,104,43,
519,Graphics/tilesets/dirt.png,1344,272,40,72,84,
520,Graphics/tilesets/dirt.png,1312,272,40,72,84,
521,Graphics/tilesets/dirt.png,1280,272,40,72,84,
522,Graphics/tilesets/dirt.png,1247,272,40,80,85,
523,Graphics/tilesets/dirt.png,1215,272,40,80,85,
524,Graphics/tilesets/dirt.png,1183,272,40,80,85,
525,Graphics/tilesets/dirt.png,1151,272,40,80,85,
526,Graphics/tilesets/dirt.png,1119,272,40,80,85,
527,Graphics/tilesets/dirt.png,1087,272,40,80,85,
528,Graphics/tilesets/dirt.png,1055,272,40,80,85,
529,Graphics/tilesets/dirt.png,1023,272,40,80,85,
530,Graphics/tilesets/dirt.png,991,272,40,80,85,
531,Graphics/tilesets/dirt.png,959,272,40,80,85,
532,Graphics/tilesets/dirt.png,927,272,40,80,85,
533,Graphics/tilesets/dirt.png,895,272,40,80,85,
534,Graphics/tilesets/dirt.png,863,272,40,80,85,
535,Graphics/tilesets/dirt.png,831,272,40,80,85,
536,Graphics/tilesets/dirt.png,799,272,40,80,85,
537,Graphics/tilesets/dirt.png,767,272,40,80,85,
538,Graphics/tilesets/dirt.png,784,271,40,64,83,
539,Graphics/tilesets/dirt.png,816,271,40,64,83,
540,Graphics/tilesets/dirt.png,848,271,40,64,83,
541,Graphics/tilesets/dirt.png,880,271,40,64,83,
542,Graphics/tilesets/dirt.png,912,271,40,64,83,
543,Graphics/tilesets/dirt.png,944,271,40,64,83,
544,Graphics/tilesets/dirt.png,976,271,40,64,83,
545,Graphics/tilesets/dirt.png,1008,271,40,64,83,
546,Graphics/tilesets/dirt.png,1040,271,40,64,83,
547,Graphics/tilesets/dirt.png,1072,271,40,64,83,
548,Graphics/tilesets/dirt.png,1104,271,40,64,83,
549,Graphics/tilesets/dirt.png,1136,271,40,64,83,
550,Graphics/tilesets/dirt.png,1168,271,40,64,83,
551,Graphics/tilesets/dirt.png,1200,271,40,64,83,
552,Graphics/tilesets/dirt.png,1232,271,40,64,83,
553,Graphics/tilesets/dirt.png,1264,271,40,64,83,
554,Graphics/tilesets/dirt.png,1296,271,40,64,83,
555,Graphics/tilesets/dirt.png,1328,271,40,64,83,
556,Graphics/tilesets/dirt.png,1344,288,40,64,83,
557,Graphics/tilesets/dirt.png,1328,287,40,64,83,
558,Graphics/tilesets/dirt.png,1312,287,40,64,83,
559,Graphics/tilesets/dirt.png,1296,287,40,64,83,
560,Graphics/tilesets/dirt.png,1279,287,40,64,83,
561,Graphics/tilesets/dirt.png,1264,287,40,64,83,
562,Graphics/tilesets/dirt.png,1248,287,40,64,83,
563,Graphics/tilesets/dirt.png,1216,287,40,64,83,
564,Graphics/tilesets/dirt.png,1183,287,40,64,83,
565,Graphics/tilesets/dirt.png,1151,287,40,64,83,
566,Graphics/tilesets/dirt.png,1119,287,40,64,83,
567,Graphics/tilesets/dirt.png,1087,287,40,64,83,
568,Graphics/tilesets/dirt.png,1055,287,40,64,83,
569,Graphics/tilesets/dirt.png,1023,287,40,64,83,
570,Graphics/tilesets/dirt.png,991,287,40,64,83,
571,Graphics/tilesets/dirt.png,959,287,40,64,83,
572,Graphics/tilesets/dirt.png,927,287,40,64,83,
573,Graphics/tilesets/dirt.png,895,287,40,64,83,
574,Graphics/tilesets/dirt.png,863,287,40,64,83,
575,Graphics/tilesets/dirt.png,831,287,40,64,83,
576,Graphics/tilesets/dirt.png,799,287,40,64,83,
577,Graphics/tilesets/dirt.png,783,287,40,64,83,
578,Graphics/tilesets/dirt.png,815,287,40,64,83,
579,Graphics/tilesets/dirt.png,847,287,40,64,83,
580,Graphics/tilesets/dirt.png,879,287,40,64,83,
581,Graphics/tilesets/dirt.png,911,287,40,64,83,
582,Graphics/tilesets/dirt.png,943,287,40,64,83,
583,Graphics/tilesets/dirt.png,975,287,40,64,83,
584,Graphics/tilesets/dirt.png,1007,287,40,64,83,
585,Graphics/tilesets/dirt.png,1039,287,40,64,83,
586,Graphics/tilesets/dirt.png,1071,287,40,64,83,
587,Graphics/tilesets/dirt.png,1103,287,40,64,83,
588,Graphics/tilesets/dirt.png,1135,287,40,64,83,
589,Graphics/tilesets/dirt.png,1167,287,40,64,83,
590,Graphics/tilesets/dirt.png,1199,287,40,64,83,
591,Graphics/tilesets/dirt.png,1231,287,40,64,83,
592,Graphics/tilesets/dirt.png,1855,241,40,64,83,
593,Graphics/tilesets/dirt.png,783,303,32,64,68,
594,Graphics/tilesets/dirt.png,815,303,32,64,68,
595,Graphics/tilesets/dirt.png,847,303,32,64,68,
596,Graphics/tilesets/dirt.png,879,303,32,64,68,
597,Graphics/tilesets/dirt.png,911,303,32,64,68,
598,Graphics/tilesets/dirt.png,943,303,32,64,68,
599,Graphics/tilesets/dirt.png,975,303,32,64,68,
600,Graphics/tilesets/dirt.png,1007,303,32,64,68,
601,Graphics/tilesets/dirt.png,1039,303,32,64,68,
602,Graphics/tilesets/dirt.png,1071,303,32,64,68,
603,Graphics/tilesets/dirt.png,1103,303,32,64,68,
604,Graphics/tilesets/dirt.png,1135,303,32,64,68,
605,Graphics/tilesets/dirt.png,1167,303,32,64,68,
606,Graphics/tilesets/dirt.png,1199,303,32,64,68,
607,Graphics/tilesets/dirt.png,1231,303,32,64,68,
608,Graphics/tilesets/dirt.png,1263,303,32,64,68,
609,Graphics/tilesets/dirt.png,1295,303,32,64,68,
610,Graphics/tilesets/dirt.png,1327,303,32,64,68,
611,Graphics/tilesets/dirt.png,1311,304,32,64,68,
612,Graphics/tilesets/dirt.png,1279,304,32,64,68,
613,Graphics/tilesets/dirt.png,1247,304,32,64,68,
614,Graphics/tilesets/dirt.png,1215,304,32,64,68,
615,Graphics/tilesets/dirt.png,1183,304,32,64,68,
616,Graphics/tilesets/dirt.png,1151,304,32,64,68,
617,Graphics/tilesets/dirt.png,1119,304,32,64,68,
618,Graphics/tilesets/dirt.png,1087,304,32,64,68,
619,Graphics/tilesets/dirt.png,1055,304,32,64,68,
620,Graphics/tilesets/dirt.png,1023,304,32,64,68,
621,Graphics/tilesets/dirt.png,991,304,32,64,68,
622,Graphics/tilesets/dirt.png,959,304,32,64,68,
623,Graphics/tilesets/dirt.png,927,304,32,64,68,
624,Graphics/tilesets/dirt.png,895,304,32,64,68,
625,Graphics/tilesets/dirt.png,863,304,32,64,68,
626,Graphics/tilesets/dirt.png,831,304,32,64,68,
627,Graphics/tilesets/dirt.png,799,304,32,64,68,
628,Graphics/tilesets/dirt.png,783,319,32,64,68,
629,Graphics/tilesets/dirt.png,816,319,32,64,68,
630,Graphics/tilesets/dirt.png,848,319,32,64,68,
631,Graphics/tilesets/dirt.png,880,319,32,64,68,
632,Graphics/tilesets/dirt.png,912,319,32,64,68,
633,Graphics/tilesets/dirt.png,944,319,32,64,68,
634,Graphics/tilesets/dirt.png,976,319,32,64,68,
635,Graphics/tilesets/dirt.png,1008,319,32,64,68,
636,Graphics/tilesets/dirt.png,1040,319,32,64,68,
637,Graphics/tilesets/dirt.png,1072,319,32,64,68,
638,Graphics/tilesets/dirt.png,1104,319,32,64,68,
639,Graphics/tilesets/dirt.png,1136,319,32,64,68,
640,Graphics/tilesets/dirt.png,1168,319,32,64,68,
641,Graphics/tilesets/dirt.png,1200,319,32,64,68,
642,Graphics/tilesets/dirt.png,1232,319,32,64,68,
643,Graphics/tilesets/dirt.png,1264,319,32,64,68,
644,Graphics/tilesets/dirt.png,1296,319,32,64,68,
645,Graphics/tilesets/dirt.png,1328,319,32,64,68,
646,Graphics/tilesets/dirt.png,1312,319,32,64,68,
647,Graphics/tilesets/dirt.png,1280,319,32,64,68,
648,Graphics/tilesets/dirt.png,1248,319,32,64,68,
649,Graphics/tilesets/dirt.png,1216,319,32,64,68,
650,Graphics/tilesets/dirt.png,1184,319,32,64,68,
651,Graphics/tilesets/dirt.png,1152,319,32,64,68,
652,Graphics/tilesets/dirt.png,1120,319,32,64,68,
653,Graphics/tilesets/dirt.png,1120,319,32,64,68,
654,Graphics/tilesets/dirt.png,1088,319,32,64,68,
655,Graphics/tilesets/dirt.png,1056,319,32,64,68,
656,Graphics/tilesets/dirt.png,1024,319,32,64,68,
657,Graphics/tilesets/dirt.png,992,319,32,64,68,
658,Graphics/tilesets/dirt.png,992,319,32,64,68,
659,Graphics/tilesets/dirt.png,960,319,32,64,68,
660,Graphics/tilesets/dirt.png,928,319,32,64,68,
661,Graphics/tilesets/dirt.png,896,319,32,64,68,
662,Graphics/tilesets/dirt.png,864,319,32,64,68,
663,Graphics/tilesets/dirt.png,832,319,32,64,68,
664,Graphics/tilesets/dirt.png,832,319,32,64,68,
665,Graphics/tilesets/dirt.png,800,319,32,64,68,
666,Graphics/tilesets/dirt.png,799,319,32,64,68,
667,Graphics/tilesets/dirt.png,828,319,32,64,68,
668,Graphics/tilesets/dirt.png,858,319,32,64,68,
669,Graphics/tilesets/dirt.png,889,319,32,64,68,
670,Graphics/tilesets/dirt.png,921,319,32,64,68,
671,Graphics/tilesets/dirt.png,953,319,32,64,68,
672,Graphics/tilesets/dirt.png,985,319,32,64,68,
673,Graphics/tilesets/dirt.png,1017,319,32,64,68,
674,Graphics/tilesets/dirt.png,1049,319,32,64,68,
675,Graphics/tilesets/dirt.png,1081,319,32,64,68,
676,Graphics/tilesets/dirt.png,1113,319,32,64,68,
677,Graphics/tilesets/dirt.png,1145,319,32,64,68,
678,Graphics/tilesets/dirt.png,1177,319,32,64,68,
679,Graphics/tilesets/dirt.png,1209,319,32,64,68,
680,Graphics/tilesets/dirt.png,1241,319,32,64,68,
681,Graphics/tilesets/dirt.png,1273,319,32,64,68,
682,Graphics/tilesets/dirt.png,1273,319,32,64,68,
683,Graphics/tilesets/dirt.png,1305,319,32,64,68,
684,Graphics/tilesets/dirt.png,1296,303,32,64,68,
685,Graphics/tilesets/dirt.png,783,335,32,64,68,
686,Graphics/tilesets/dirt.png,783,335,32,64,68,
687,Graphics/tilesets/dirt.png,815,335,32,64,68,
688,Graphics/tilesets/dirt.png,815,335,32,64,68,
689,Graphics/tilesets/dirt.png,847,335,32,64,68,
690,Graphics/tilesets/dirt.png,879,335,32,64,68,
691,Graphics/tilesets/dirt.png,879,335,32,64,68,
692,Graphics/tilesets/dirt.png,911,335,32,64,68,
693,Graphics/tilesets/dirt.png,943,335,32,64,68,
694,Graphics/tilesets/dirt.png,975,335,32,64,68,
695,Graphics/tilesets/dirt.png,1007,335,32,64,68,
696,Graphics/tilesets/dirt.png,1007,335,32,64,68,
697,Graphics/tilesets/dirt.png,1039,335,32,64,68,
698,Graphics/tilesets/dirt.png,1071,335,32,64,68,
699,Graphics/tilesets/dirt.png,1103,335,32,64,68,
700,Graphics/tilesets/dirt.png,1135,335,32,64,68,
701,Graphics/tilesets/dirt.png,1167,335,32,64,68,
702,Graphics/tilesets/dirt.png,1199,335,32,64,68,
703,Graphics/tilesets/dirt.png,1231,335,32,64,68,
704,Graphics/tilesets/dirt.png,1263,335,32,64,68,
705,Graphics/tilesets/dirt.png,1296,335,32,64,68,
706,Graphics/tilesets/dirt.png,1296,335,32,64,68,
707,Graphics/tilesets/dirt.png,1328,335,32,64,68,
708,Graphics/tilesets/dirt.png,1312,335,32,64,68,
709,Graphics/tilesets/dirt.png,1280,335,32,64,68,
710,Graphics/tilesets/dirt.png,1248,335,32,64,68,
711,Graphics/tilesets/dirt.png,1216,335,32,64,68,
712,Graphics/tilesets/dirt.png,1184,335,32,64,68,
713,Graphics/tilesets/dirt.png,1184,335,32,64,68,
714,Graphics/tilesets/dirt.png,1152,335,32,64,68,
715,Graphics/tilesets/dirt.png,1120,335,32,64,68,
716,Graphics/tilesets/dirt.png,1088,335,32,64,68,
717,Graphics/tilesets/dirt.png,1056,335,32,64,68,
718,Graphics/tilesets/dirt.png,1056,335,32,64,68,
719,Graphics/tilesets/dirt.png,1024,335,32,64,68,
720,Graphics/tilesets/dirt.png,992,335,32,64,68,
721,Graphics/tilesets/dirt.png,960,335,32,64,68,
722,Graphics/tilesets/dirt.png,960,335,32,64,68,
723,Graphics/tilesets/dirt.png,928,335,32,64,68,
724,Graphics/tilesets/dirt.png,896,335,32,64,68,
725,Graphics/tilesets/dirt.png,864,335,32,64,68,
726,Graphics/tilesets/dirt.png,832,335,32,64,68,
727,Graphics/tilesets/dirt.png,800,335,32,64,68,
728,Graphics/tilesets/dirt.png,800,335,32,64,68,
729,Graphics/tilesets/dirt.png,800,335,32,64,68,
730,Graphics/tilesets/dirt.png,797,335,32,64,68,
731,Graphics/tilesets/dirt.png,797,337,32,64,68,
732,Graphics/tilesets/dirt.png,800,335,32,64,68,
733,Graphics/tilesets/dirt.png,803,335,32,64,68,
734,Graphics/tilesets/dirt.png,804,335,32,64,68,
735,Graphics/tilesets/dirt.png,838,335,32,64,68,
736,Graphics/tilesets/dirt.png,838,335,32,64,68,
737,Graphics/tilesets/dirt.png,869,334,32,64,68,
738,Graphics/tilesets/dirt.png,869,334,32,64,68,
739,Graphics/tilesets/dirt.png,901,334,32,64,68,
740,Graphics/tilesets/dirt.png,821,334,32,64,68,
741,Graphics/tilesets/dirt.png,817,334,32,64,68,
742,Graphics/tilesets/dirt.png,816,335,32,64,68,
743,Graphics/tilesets/dirt.png,817,336,32,64,68,
744,Graphics/tilesets/dirt.png,822,337,32,64,68,
745,Graphics/tilesets/dirt.png,828,335,32,64,68,
746,Graphics/tilesets/dirt.png,836,334,32,64,68,
747,Graphics/tilesets/dirt.png,842,334,32,64,68,
748,Graphics/tilesets/dirt.png,846,334,32,64,68,
749,Graphics/tilesets/dirt.png,852,335,32,64,68,
750,Graphics/tilesets/dirt.png,853,335,32,64,68,
751,Graphics/tilesets/dirt.png,862,335,32,64,68,
752,Graphics/tilesets/dirt.png,869,335,32,64,68,
753,Graphics/tilesets/dirt.png,870,335,32,64,68,
754,Graphics/tilesets/dirt.png,901,335,32,64,68,
755,Graphics/tilesets/dirt.png,892,334,32,64,68,
756,Graphics/tilesets/dirt.png,887,334,32,64,68,
757,Graphics/tilesets/dirt.png,881,334,32,64,68,
758,Graphics/tilesets/dirt.png,887,335,32,64,68,
759,Graphics/tilesets/dirt.png,903,337,32,64,68,
760,Graphics/tilesets/dirt.png,907,336,32,64,68,
761,Graphics/tilesets/dirt.png,913,335,32,64,68,
762,Graphics/tilesets/dirt.png,918,335,32,64,68,
763,Graphics/tilesets/dirt.png,921,334,32,64,68,
764,Graphics/tilesets/dirt.png,925,334,32,64,68,
765,Graphics/tilesets/dirt.png,930,335,32,64,68,
766,Graphics/tilesets/dirt.png,938,334,32,64,68,
767,Graphics/tilesets/dirt.png,952,334,32,64,68,
768,Graphics/tilesets/dirt.png,955,334,32,64,68,
769,Graphics/tilesets/dirt.png,989,334,32,64,68,
770,Graphics/tilesets/dirt.png,977,334,32,64,68,
771,Graphics/tilesets/dirt.png,964,334,32,64,68,
772,Graphics/tilesets/dirt.png,970,334,32,64,68,
773,Graphics/tilesets/dirt.png,992,334,32,64,68,
774,Graphics/tilesets/dirt.png,1019,334,32,64,68,
775,Graphics/tilesets/dirt.png,1007,334,32,64,68,
776,Graphics/tilesets/dirt.png,1003,334,32,64,68,
777,Graphics/tilesets/dirt.png,1021,335,32,64,68,
778,Graphics/tilesets/dirt.png,1056,335,32,64,68,
779,Graphics/tilesets/dirt.png,1042,335,32,64,68,
780,Graphics/tilesets/dirt.png,1033,334,32,64,68,
781,Graphics/tilesets/dirt.png,1035,333,32,64,68,
782,Graphics/tilesets/dirt.png,1056,334,32,64,68,
783,Graphics/tilesets/dirt.png,1068,334,32,64,68,
784,Graphics/tilesets/dirt.png,1095,334,32,64,68,
785,Graphics/tilesets/dirt.png,1079,335,32,64,68,
786,Graphics/tilesets/dirt.png,1076,335,32,64,68,
787,Graphics/tilesets/dirt.png,1090,334,32,64,68,
788,Graphics/tilesets/dirt.png,1130,334,32,64,68,
789,Graphics/tilesets/dirt.png,1110,334,32,64,68,
790,Graphics/tilesets/dirt.png,1109,334,32,64,68,
791,Graphics/tilesets/dirt.png,1122,334,32,64,68,
792,Graphics/tilesets/dirt.png,1134,334,32,64,68,
793,Graphics/tilesets/dirt.png,1142,335,32,64,68,
794,Graphics/tilesets/dirt.png,1180,335,32,64,68,
795,Graphics/tilesets/dirt.png,1168,334,32,64,68,
796,Graphics/tilesets/dirt.png,1155,334,32,64,68,
797,Graphics/tilesets/dirt.png,1143,334,32,64,68,
798,Graphics/tilesets/dirt.png,1194,333,32,64,68,
799,Graphics/tilesets/dirt.png,1193,334,32,64,68,
800,Graphics/tilesets/dirt.png,1234,335,32,64,68,
801,Graphics/tilesets/dirt.png,1225,335,32,64,68,
802,Graphics/tilesets/dirt.png,1207,334,32,64,68,
803,Graphics/tilesets/dirt.png,1202,334,32,64,68,
804,Graphics/tilesets/dirt.png,1248,334,32,64,68,
805,Graphics/tilesets/dirt.png,1252,333,32,64,68,
806,Graphics/tilesets/dirt.png,1259,334,32,64,68,
807,Graphics/tilesets/dirt.png,1264,335,32,64,68,
808,Graphics/tilesets/dirt.png,1269,335,32,64,68,
809,Graphics/tilesets/dirt.png,1301,334,32,64,68,
810,Graphics/tilesets/dirt.png,1295,332,32,64,68,
811,Graphics/tilesets/dirt.png,1296,333,32,64,68,
812,Graphics/tilesets/dirt.png,1327,333,32,64,68,
813,Graphics/tilesets/dirt.png,1320,333,32,64,68,
814,Graphics/tilesets/dirt.png,1311,333,32,64,68,
815,Graphics/tilesets/dirt.png,1279,333,32,64,68,
816,Graphics/tilesets/dirt.png,1280,288,40,80,85,
817,Graphics/tilesets/dirt.png,1214,288,40,80,85,
818,Graphics/tilesets/dirt.png,1855,224,0,0,0,
819,Graphics/tilesets/dirt.png,1887,224,0,0,0,
820,Graphics/tilesets/dirt.png,1919,224,0,0,0,
821,Graphics/tilesets/dirt.png,1951,224,0,0,0,
822,Graphics/tilesets/dirt.png,1983,224,0,0,0,
823,Graphics/tilesets/dirt.png,2015,224,0,0,0,
824,Graphics/tilesets/dirt.png,2047,224,0,0,0,
825,Graphics/tilesets/dirt.png,2079,224,0,0,0,
826,Graphics/tilesets/dirt.png,2111,224,0,0,0,
827,Graphics/tilesets/dirt.png,2143,224,0,0,0,
828,Graphics/tilesets/dirt.png,2175,224,0,0,0,
829,Graphics/tilesets/dirt.png,2191,224,0,96,12,
830,Graphics/tilesets/dirt.png,1839,224,0,88,11,
831,Graphics/tilesets/dirt.png,1872,224,24,0,45,
832,Graphics/tilesets/dirt.png,1904,224,24,0,45,
833,Graphics/tilesets/dirt.png,1936,224,24,0,45,
834,Graphics/tilesets/dirt.png,1968,224,24,0,45,
835,Graphics/tilesets/dirt.png,2000,224,24,0,45,
836,Graphics/tilesets/dirt.png,2032,224,24,0,45,
837,Graphics/tilesets/dirt.png,2064,224,24,0,45,
838,Graphics/tilesets/dirt.png,2096,224,24,0,45,
839,Graphics/tilesets/dirt.png,2128,224,24,0,45,
840,Graphics/tilesets/dirt.png,2160,224,24,0,45,
841,Graphics/tilesets/dirt.png,1855,239,40,40,80,
842,Graphics/tilesets/dirt.png,1855,240,40,40,80,
843,Graphics/tilesets/dirt.png,1840,240,0,16,2,
844,Graphics/tilesets/dirt.png,1840,272,0,16,2,
845,Graphics/tilesets/dirt.png,1840,256,24,16,47,
846,Graphics/tilesets/dirt.png,1840,288,0,104,13,
847,Graphics/tilesets/dirt.png,1856,256,40,48,81,
848,Graphics/tilesets/dirt.png,1856,272,40,48,81,
849,Graphics/tilesets/dirt.png,1871,239,40,72,84,
850,Graphics/tilesets/dirt.png,1887,240,40,56,82,
851,Graphics/tilesets/dirt.png,1919,240,40,56,82,
852,Graphics/tilesets/dirt.png,1951,240,40,56,82,
853,Graphics/tilesets/dirt.png,1983,240,40,56,82,
854,Graphics/tilesets/dirt.png,2015,240,40,56,82,
855,Graphics/tilesets/dirt.png,2047,240,40,56,82,
856,Graphics/tilesets/dirt.png,2079,240,40,56,82,
857,Graphics/tilesets/dirt.png,2111,240,40,56,82,
858,Graphics/tilesets/dirt.png,2143,240,40,56,82,
859,Graphics/tilesets/dirt.png,2175,240,40,56,82,
860,Graphics/tilesets/dirt.png,1903,240,40,48,81,
861,Graphics/tilesets/dirt.png,1935,240,40,48,81,
862,Graphics/tilesets/dirt.png,1967,240,40,48,81,
863,Graphics/tilesets/dirt.png,1999,240,40,48,81,
864,Graphics/tilesets/dirt.png,2031,240,40,48,81,
865,Graphics/tilesets/dirt.png,2063,240,40,48,81,
866,Graphics/tilesets/dirt.png,2095,240,40,48,81,
867,Graphics/tilesets/dirt.png,2127,240,40,48,81,
868,Graphics/tilesets/dirt.png,2159,240,40,48,81,
869,Graphics/tilesets/dirt.png,2191,240,32,32,64,
870,Graphics/tilesets/dirt.png,2191,272,32,32,64,
871,Graphics/tilesets/dirt.png,2191,288,0,112,14,
872,Graphics/tilesets/dirt.png,2191,256,32,8,61,
873,Graphics/tilesets/dirt.png,1855,288,32,56,67,
874,Graphics/tilesets/dirt.png,1887,288,32,56,67,
875,Graphics/tilesets/dirt.png,1919,288,32,56,67,
876,Graphics/tilesets/dirt.png,1951,288,32,56,67,
877,Graphics/tilesets/dirt.png,1983,288,32,56,67,
878,Graphics/tilesets/dirt.png,2015,288,32,56,67,
879,Graphics/tilesets/dirt.png,2047,288,32,56,67,
880,Graphics/tilesets/dirt.png,2079,288,32,56,67,
881,Graphics/tilesets/dirt.png,2111,288,32,56,67,
882,Graphics/tilesets/dirt.png,2143,288,32,56,67,
883,Graphics/tilesets/dirt.png,2175,288,32,56,67,
884,Graphics/tilesets/dirt.png,2159,288,16,8,31,
885,Graphics/tilesets/dirt.png,2127,288,16,8,31,
886,Graphics/tilesets/dirt.png,2095,288,16,8,31,
887,Graphics/tilesets/dirt.png,2063,288,16,8,31,
888,Graphics/tilesets/dirt.png,2031,288,16,8,31,
889,Graphics/tilesets/dirt.png,1999,288,16,8,31,
890,Graphics/tilesets/dirt.png,1967,288,16,8,31,
891,Graphics/tilesets/dirt.png,1935,288,16,8,31,
892,Graphics/tilesets/dirt.png,1903,288,16,8,31,
893,Graphics/tilesets/dirt.png,1871,288,16,8,31,
894,Graphics/tilesets/dirt.png,1871,255,32,88,71,
895,Graphics/tilesets/dirt.png,1883,256,32,88,71,
896,Graphics/tilesets/dirt.png,1884,255,32,88,71,
897,Graphics/tilesets/dirt.png,1915,255,32,88,71,
898,Graphics/tilesets/dirt.png,1920,256,32,88,71,
899,Graphics/tilesets/dirt.png,1919,255,32,88,71,
900,Graphics/tilesets/dirt.png,1951,255,32,88,71,
901,Graphics/tilesets/dirt.png,1983,255,32,88,71,
902,Graphics/tilesets/dirt.png,2015,255,32,88,71,
903,Graphics/tilesets/dirt.png,2047,255,32,88,71,
904,Graphics/tilesets/dirt.png,2079,255,32,88,71,
905,Graphics/tilesets/dirt.png,2143,255,32,88,71,
906,Graphics/tilesets/dirt.png,2175,255,32,88,71,
907,Graphics/tilesets/dirt.png,2175,255,32,88,71,
908,Graphics/tilesets/dirt.png,2111,255,32,88,71,
909,Graphics/tilesets/dirt.png,2176,271,32,88,71,
910,Graphics/tilesets/dirt.png,2144,271,32,88,71,
911,Graphics/tilesets/dirt.png,2112,271,32,88,71,
912,Graphics/tilesets/dirt.png,2080,271,32,88,71,
913,Graphics/tilesets/dirt.png,2048,271,32,88,71,
914,Graphics/tilesets/dirt.png,2016,271,32,88,71,
915,Graphics/tilesets/dirt.png,1984,271,32,88,71,
916,Graphics/tilesets/dirt.png,1952,271,32,88,71,
917,Graphics/tilesets/dirt.png,1920,271,32,88,71,
918,Graphics/tilesets/dirt.png,1888,271,32,88,71,
919,Graphics/tilesets/dirt.png,1872,271,32,88,71,
920,Graphics/tilesets/dirt.png,1872,272,32,88,71,
921,Graphics/tilesets/dirt.png,1872,272,32,88,71,
922,Graphics/tilesets/dirt.png,1872,272,32,88,71,
923,Graphics/tilesets/dirt.png,1873,272,32,88,71,
924,Graphics/tilesets/dirt.png,1872,273,32,88,71,
925,Graphics/tilesets/dirt.png,1904,273,32,88,71,
926,Graphics/tilesets/dirt.png,1903,271,32,88,71,
927,Graphics/tilesets/dirt.png,1906,271,32,88,71,
928,Graphics/tilesets/dirt.png,1897,272,32,88,71,
929,Graphics/tilesets/dirt.png,1894,273,32,88,71,
930,Graphics/tilesets/dirt.png,1892,273,32,88,71,
931,Graphics/tilesets/dirt.png,1890,273,32,88,71,
932,Graphics/tilesets/dirt.png,1888,273,32,88,71,
933,Graphics/tilesets/dirt.png,1897,267,32,88,71,
934,Graphics/tilesets/dirt.png,1900,263,32,88,71,
935,Graphics/tilesets/dirt.png,1899,261,32,88,71,
936,Graphics/tilesets/dirt.png,1899,259,32,88,71,
937,Graphics/tilesets/dirt.png,1900,258,32,88,71,
938,Graphics/tilesets/dirt.png,1901,258,32,88,71,
939,Graphics/tilesets/dirt.png,1899,257,32,88,71,
940,Graphics/tilesets/dirt.png,1899,256,32,88,71,
941,Graphics/tilesets/dirt.png,1900,256,32,88,71,
942,Graphics/tilesets/dirt.png,1900,256,32,88,71,
943,Graphics/tilesets/dirt.png,1899,256,32,88,71,
944,Graphics/tilesets/dirt.png,1900,256,32,88,71,
945,Graphics/tilesets/dirt.png,1901,256,32,88,71,
946,Graphics/tilesets/dirt.png,1933,256,32,88,71,
947,Graphics/tilesets/dirt.png,1933,256,32,88,71,
948,Graphics/tilesets/dirt.png,1934,257,32,88,71,
949,Graphics/tilesets/dirt.png,1936,257,32,88,71,
950,Graphics/tilesets/dirt.png,1937,257,32,88,71,
951,Graphics/tilesets/dirt.png,1937,256,32,88,71,
